id,reference,brand,power,city,responsible
95,ACH01,Suntech,999,Pereira,Carlos
7256,ACH02,Talesun,1930,Manizales,Jose
9060,ACH03,Jinko,1730,Cali,Sonia
5061,ACH01,Risen,646,Medellin,Sonia
5120,ACH01,Suntech,1730,Pereira,Jose
3996,ACH02,Suntech,122,Bogota,Carlos
4920,ACH02,Talesun,1004,Manizales,Wilson
3802,ACH01,Jinko,1127,Cali,Diego
4743,ACH02,Talesun,1088,Pereira,Sonia
8769,ACH03,Suntech,339,Cali,Wilson
9475,ACH01,Jinko,1516,Cali,Carlos
9205,ACH02,Risen,491,Bogota,Carlos
6026,ACH03,Suntech,693,Cali,Sonia
9036,ACH02,Talesun,882,Medellin,Sonia
4842,ACH03,Suntech,1051,Bogota,Wilson
6253,ACH01,Talesun,1102,Pereira,Sonia
3238,ACH02,Suntech,524,Bogota,Carlos
7887,ACH01,Suntech,1858,Cali,Diego
7309,ACH03,Risen,258,Cali,Sonia
4586,ACH03,Risen,703,Pereira,Jose
2371,ACH01,Risen,1522,Medellin,Carlos
6551,ACH02,Jinko,1564,Cali,Wilson
9005,ACH01,Talesun,1565,Medellin,Diego
9196,ACH02,Risen,276,Manizales,Jose
340,ACH02,Jinko,698,Cali,Diego
2607,ACH01,Suntech,268,Medellin,Jose
4938,ACH02,Risen,1816,Medellin,Carlos
4033,ACH01,Suntech,765,Pereira,Wilson
6059,ACH02,Jinko,212,Manizales,Jose
4774,ACH01,Jinko,347,Bogota,Diego
1042,ACH03,Talesun,553,Pereira,Jose
8842,ACH02,Suntech,1450,Cali,Sonia
2238,ACH03,Jinko,622,Pereira,Sonia
3097,ACH01,Talesun,1990,Manizales,Jose
6741,ACH03,Risen,871,Pereira,Jose
4316,ACH03,Risen,891,Pereira,Jose
5833,ACH02,Jinko,1252,Pereira,Wilson
2003,ACH02,Talesun,1546,Bogota,Diego
7828,ACH01,Risen,1692,Cali,Carlos
1295,ACH03,Talesun,1074,Medellin,Diego
3028,ACH01,Talesun,1773,Pereira,Diego
4400,ACH01,Suntech,106,Bogota,Sonia
4588,ACH03,Risen,1365,Medellin,Jose
9448,ACH01,Jinko,1871,Medellin,Sonia
593,ACH02,Talesun,1335,Pereira,Diego
6020,ACH02,Talesun,228,Medellin,Sonia
2104,ACH03,Talesun,1654,Cali,Jose
4001,ACH03,Jinko,1646,Bogota,Jose
1683,ACH03,Talesun,1152,Cali,Carlos
846,ACH03,Risen,1948,Bogota,Wilson
9788,ACH02,Talesun,1135,Pereira,Wilson
5976,ACH03,Jinko,366,Bogota,Jose
3999,ACH02,Jinko,458,Medellin,Sonia
3670,ACH03,Talesun,615,Manizales,Sonia
1933,ACH02,Suntech,1301,Pereira,Carlos
1182,ACH01,Jinko,1422,Pereira,Diego
4540,ACH03,Jinko,124,Manizales,Carlos
4756,ACH01,Jinko,630,Bogota,Sonia
4731,ACH02,Talesun,1521,Cali,Diego
4876,ACH03,Risen,1667,Bogota,Diego
8564,ACH03,Risen,1150,Cali,Wilson
7332,ACH03,Suntech,1153,Bogota,Jose
7223,ACH02,Talesun,1431,Pereira,Wilson
6211,ACH02,Risen,153,Bogota,Sonia
8057,ACH03,Talesun,338,Pereira,Sonia
869,ACH03,Risen,1702,Manizales,Wilson
1566,ACH02,Suntech,204,Bogota,Diego
2430,ACH01,Talesun,931,Bogota,Wilson
2156,ACH02,Suntech,1480,Pereira,Carlos
6554,ACH02,Risen,1112,Medellin,Carlos
6985,ACH02,Risen,1014,Bogota,Sonia
9787,ACH01,Talesun,1509,Bogota,Diego
3912,ACH03,Talesun,572,Cali,Carlos
4679,ACH02,Talesun,1844,Cali,Carlos
3666,ACH01,Risen,1996,Manizales,Jose
3984,ACH01,Suntech,1780,Bogota,Sonia
9250,ACH02,Risen,1118,Cali,Wilson
3860,ACH02,Jinko,1888,Pereira,Sonia
4551,ACH03,Risen,1619,Pereira,Jose
2241,ACH03,Risen,1004,Manizales,Wilson
1181,ACH01,Suntech,448,Bogota,Wilson
8799,ACH03,Risen,478,Cali,Carlos
3828,ACH03,Suntech,1757,Bogota,Wilson
8359,ACH02,Suntech,1282,Cali,Wilson
4678,ACH03,Talesun,128,Manizales,Diego
3684,ACH02,Risen,433,Manizales,Wilson
5344,ACH02,Suntech,1905,Cali,Wilson
5747,ACH01,Risen,1850,Cali,Wilson
80,ACH02,Risen,933,Pereira,Diego
6326,ACH01,Jinko,1652,Manizales,Wilson
9051,ACH01,Suntech,1118,Manizales,Jose
6589,ACH03,Talesun,1891,Pereira,Diego
4183,ACH01,Jinko,1704,Bogota,Diego
761,ACH01,Suntech,1514,Bogota,Jose
8309,ACH03,Jinko,1447,Cali,Diego
9952,ACH03,Talesun,566,Manizales,Carlos
330,ACH01,Risen,1329,Pereira,Sonia
1358,ACH01,Talesun,1091,Pereira,Carlos
918,ACH03,Suntech,1305,Bogota,Wilson
8242,ACH03,Talesun,776,Pereira,Wilson
3040,ACH01,Suntech,1023,Cali,Wilson
9492,ACH02,Risen,557,Cali,Carlos
1902,ACH02,Talesun,612,Cali,Carlos
9443,ACH03,Talesun,1572,Bogota,Carlos
2550,ACH03,Jinko,949,Bogota,Wilson
3707,ACH03,Talesun,1886,Medellin,Carlos
10000,ACH02,Talesun,1041,Pereira,Jose
5917,ACH03,Risen,121,Medellin,Wilson
6924,ACH01,Jinko,1726,Manizales,Jose
584,ACH02,Risen,1807,Pereira,Sonia
2393,ACH01,Jinko,388,Manizales,Sonia
3243,ACH01,Suntech,1689,Cali,Jose
7786,ACH02,Talesun,1655,Medellin,Sonia
2843,ACH01,Risen,557,Medellin,Diego
5860,ACH03,Suntech,1706,Cali,Carlos
5456,ACH01,Risen,1893,Cali,Sonia
8961,ACH02,Jinko,231,Manizales,Jose
8826,ACH03,Talesun,1447,Medellin,Sonia
6636,ACH01,Risen,1358,Bogota,Wilson
2935,ACH02,Jinko,1166,Bogota,Sonia
1922,ACH01,Risen,1800,Pereira,Carlos
2662,ACH01,Jinko,1252,Pereira,Sonia
8066,ACH03,Risen,896,Medellin,Wilson
9641,ACH01,Risen,1188,Bogota,Wilson
3591,ACH03,Suntech,934,Cali,Carlos
5727,ACH02,Talesun,1759,Pereira,Wilson
5209,ACH02,Talesun,101,Bogota,Diego
1556,ACH03,Jinko,1199,Pereira,Wilson
670,ACH01,Talesun,1359,Bogota,Carlos
6324,ACH02,Risen,668,Manizales,Jose
5827,ACH02,Talesun,1803,Manizales,Jose
1413,ACH02,Jinko,1111,Bogota,Diego
2473,ACH03,Talesun,891,Bogota,Sonia
5284,ACH03,Jinko,148,Pereira,Sonia
511,ACH02,Jinko,1799,Cali,Jose
8125,ACH01,Risen,297,Pereira,Wilson
8174,ACH02,Risen,161,Pereira,Diego
9541,ACH02,Talesun,1744,Pereira,Wilson
5877,ACH02,Talesun,1429,Manizales,Sonia
8981,ACH01,Talesun,511,Manizales,Sonia
6535,ACH01,Suntech,1274,Medellin,Jose
5830,ACH01,Talesun,1527,Pereira,Carlos
7052,ACH01,Suntech,1210,Bogota,Jose
7061,ACH02,Talesun,910,Manizales,Carlos
4196,ACH02,Suntech,1902,Bogota,Sonia
7122,ACH01,Risen,990,Bogota,Diego
8793,ACH02,Jinko,557,Cali,Sonia
1627,ACH02,Jinko,1704,Pereira,Jose
9361,ACH01,Suntech,1267,Manizales,Sonia
438,ACH03,Risen,1981,Manizales,Carlos
8388,ACH01,Talesun,1367,Pereira,Carlos
9025,ACH01,Talesun,1713,Medellin,Wilson
899,ACH01,Risen,1227,Manizales,Carlos
4725,ACH02,Jinko,1482,Manizales,Diego
4159,ACH01,Risen,1597,Cali,Carlos
9729,ACH03,Risen,1756,Pereira,Sonia
3983,ACH03,Talesun,1494,Medellin,Jose
4368,ACH01,Talesun,795,Cali,Carlos
3283,ACH01,Jinko,586,Pereira,Wilson
9249,ACH02,Suntech,341,Bogota,Jose
5327,ACH01,Jinko,253,Bogota,Sonia
9267,ACH01,Talesun,860,Manizales,Jose
2546,ACH03,Jinko,358,Bogota,Carlos
5820,ACH01,Jinko,767,Medellin,Wilson
2224,ACH02,Talesun,369,Cali,Diego
5465,ACH01,Suntech,229,Cali,Wilson
4576,ACH02,Risen,1881,Bogota,Sonia
7014,ACH01,Risen,286,Manizales,Wilson
718,ACH02,Risen,740,Manizales,Sonia
3456,ACH01,Suntech,628,Cali,Wilson
5327,ACH02,Talesun,1237,Manizales,Sonia
8718,ACH01,Suntech,144,Cali,Jose
486,ACH02,Talesun,999,Manizales,Diego
8844,ACH01,Talesun,310,Manizales,Wilson
121,ACH01,Suntech,1954,Manizales,Wilson
345,ACH02,Suntech,642,Medellin,Carlos
5469,ACH01,Talesun,1315,Medellin,Carlos
6825,ACH01,Suntech,116,Pereira,Wilson
2146,ACH03,Suntech,1947,Pereira,Wilson
6030,ACH01,Risen,1308,Cali,Sonia
1776,ACH02,Risen,1114,Pereira,Diego
4215,ACH03,Risen,956,Manizales,Diego
9248,ACH02,Jinko,465,Medellin,Wilson
3269,ACH03,Jinko,817,Cali,Diego
1794,ACH02,Talesun,386,Cali,Sonia
1088,ACH03,Suntech,843,Bogota,Diego
7464,ACH03,Jinko,1609,Pereira,Carlos
7568,ACH02,Risen,411,Bogota,Carlos
8097,ACH01,Jinko,1507,Medellin,Carlos
8541,ACH03,Jinko,1869,Cali,Diego
3600,ACH02,Jinko,1880,Pereira,Carlos
9725,ACH02,Suntech,997,Cali,Jose
5027,ACH03,Talesun,757,Medellin,Sonia
362,ACH03,Jinko,693,Cali,Sonia
9370,ACH03,Talesun,165,Manizales,Wilson
5045,ACH02,Suntech,423,Bogota,Wilson
5223,ACH03,Risen,563,Medellin,Wilson
2681,ACH02,Jinko,767,Pereira,Carlos
7046,ACH02,Risen,189,Cali,Carlos
6354,ACH01,Jinko,635,Manizales,Diego
5512,ACH01,Jinko,862,Bogota,Sonia
1027,ACH02,Jinko,1404,Cali,Jose
2230,ACH01,Jinko,1737,Pereira,Diego
9544,ACH01,Talesun,714,Medellin,Carlos
7915,ACH02,Risen,533,Medellin,Jose
5564,ACH02,Jinko,353,Bogota,Wilson
8048,ACH01,Suntech,1789,Medellin,Wilson
8153,ACH02,Risen,1383,Manizales,Sonia
5740,ACH03,Jinko,782,Medellin,Sonia
2160,ACH01,Risen,1130,Medellin,Carlos
6050,ACH03,Talesun,222,Pereira,Carlos
4671,ACH01,Suntech,438,Manizales,Sonia
7795,ACH03,Talesun,1691,Pereira,Jose
3476,ACH02,Suntech,1852,Bogota,Diego
1912,ACH03,Risen,350,Cali,Carlos
3658,ACH02,Risen,1326,Cali,Sonia
8196,ACH02,Jinko,161,Medellin,Jose
595,ACH03,Jinko,972,Manizales,Carlos
5632,ACH03,Talesun,831,Medellin,Jose
9415,ACH03,Risen,137,Bogota,Sonia
7457,ACH01,Suntech,289,Pereira,Carlos
6813,ACH01,Suntech,1673,Bogota,Diego
6446,ACH01,Risen,987,Manizales,Carlos
6728,ACH01,Talesun,1152,Manizales,Jose
845,ACH02,Risen,449,Pereira,Wilson
5291,ACH02,Suntech,1004,Medellin,Wilson
6262,ACH01,Suntech,1026,Manizales,Diego
5926,ACH02,Suntech,1511,Medellin,Wilson
437,ACH03,Risen,1127,Pereira,Jose
1431,ACH03,Talesun,1606,Manizales,Diego
2928,ACH03,Jinko,648,Pereira,Jose
1726,ACH01,Talesun,1159,Manizales,Jose
5728,ACH03,Risen,1892,Medellin,Diego
6483,ACH02,Risen,975,Cali,Diego
1147,ACH03,Talesun,1183,Pereira,Jose
2198,ACH01,Suntech,459,Bogota,Wilson
4417,ACH01,Suntech,1941,Medellin,Diego
3321,ACH03,Talesun,880,Pereira,Sonia
3280,ACH03,Jinko,429,Cali,Jose
7510,ACH03,Talesun,1119,Cali,Jose
7324,ACH02,Jinko,613,Cali,Carlos
2443,ACH01,Talesun,1368,Medellin,Carlos
9157,ACH03,Talesun,1671,Bogota,Jose
3917,ACH01,Suntech,513,Bogota,Diego
4961,ACH03,Risen,973,Pereira,Jose
5423,ACH01,Risen,125,Bogota,Sonia
289,ACH03,Suntech,1680,Pereira,Sonia
9947,ACH02,Risen,1361,Manizales,Sonia
5890,ACH02,Jinko,1045,Pereira,Jose
5615,ACH01,Risen,683,Pereira,Wilson
36,ACH01,Risen,215,Manizales,Wilson
3617,ACH01,Suntech,1290,Pereira,Diego
7142,ACH01,Suntech,707,Medellin,Sonia
4422,ACH03,Jinko,908,Manizales,Sonia
9225,ACH02,Risen,1179,Manizales,Sonia
4620,ACH02,Risen,1011,Manizales,Carlos
6372,ACH01,Jinko,1908,Pereira,Jose
9471,ACH02,Talesun,503,Manizales,Sonia
591,ACH02,Risen,536,Medellin,Wilson
2339,ACH02,Jinko,239,Cali,Wilson
8616,ACH02,Talesun,1593,Manizales,Carlos
6146,ACH03,Talesun,988,Bogota,Wilson
1380,ACH03,Talesun,362,Medellin,Carlos
4579,ACH03,Suntech,491,Manizales,Diego
2160,ACH02,Suntech,1653,Pereira,Jose
8374,ACH01,Suntech,333,Pereira,Sonia
7040,ACH03,Risen,352,Manizales,Jose
4763,ACH03,Suntech,1267,Manizales,Jose
3889,ACH03,Jinko,187,Cali,Carlos
7168,ACH02,Risen,987,Medellin,Diego
2361,ACH02,Talesun,294,Manizales,Jose
5191,ACH02,Talesun,284,Pereira,Wilson
9760,ACH03,Suntech,1989,Bogota,Diego
7536,ACH02,Suntech,547,Bogota,Carlos
6737,ACH03,Talesun,1958,Bogota,Sonia
6389,ACH01,Talesun,1461,Cali,Jose
838,ACH03,Jinko,1376,Manizales,Jose
623,ACH01,Suntech,588,Pereira,Wilson
4166,ACH02,Suntech,1547,Bogota,Wilson
8791,ACH01,Talesun,957,Medellin,Diego
5201,ACH02,Jinko,1908,Pereira,Jose
4422,ACH01,Jinko,1431,Manizales,Carlos
5920,ACH03,Talesun,957,Medellin,Jose
9489,ACH02,Talesun,1729,Medellin,Wilson
2970,ACH02,Jinko,1861,Cali,Wilson
9769,ACH02,Risen,1050,Medellin,Wilson
2948,ACH02,Suntech,107,Bogota,Diego
5902,ACH03,Risen,1490,Cali,Carlos
7796,ACH01,Jinko,1703,Cali,Wilson
1586,ACH02,Suntech,295,Cali,Carlos
455,ACH01,Suntech,1067,Medellin,Sonia
7646,ACH03,Talesun,390,Manizales,Carlos
2908,ACH01,Talesun,1234,Bogota,Diego
5817,ACH03,Talesun,1266,Pereira,Jose
2974,ACH03,Jinko,680,Cali,Carlos
8089,ACH02,Jinko,1878,Cali,Carlos
3272,ACH02,Jinko,1126,Bogota,Jose
1895,ACH02,Talesun,280,Manizales,Jose
2346,ACH03,Suntech,1319,Pereira,Sonia
1895,ACH01,Jinko,1725,Pereira,Sonia
5372,ACH02,Risen,769,Bogota,Jose
9875,ACH03,Talesun,684,Pereira,Sonia
1333,ACH03,Jinko,1339,Cali,Diego
4873,ACH01,Talesun,184,Pereira,Wilson
1610,ACH02,Jinko,1255,Pereira,Diego
6731,ACH03,Suntech,1550,Medellin,Carlos
5820,ACH02,Suntech,845,Bogota,Diego
9559,ACH02,Talesun,1987,Medellin,Diego
67,ACH03,Risen,1812,Pereira,Wilson
636,ACH03,Jinko,330,Medellin,Jose
7174,ACH02,Suntech,1328,Bogota,Wilson
1350,ACH01,Risen,1219,Medellin,Diego
2882,ACH03,Jinko,1481,Medellin,Wilson
4644,ACH03,Jinko,1330,Manizales,Carlos
3243,ACH03,Suntech,346,Bogota,Jose
1860,ACH03,Suntech,1130,Cali,Wilson
6914,ACH02,Suntech,1253,Medellin,Carlos
2697,ACH03,Risen,1092,Cali,Carlos
4441,ACH01,Suntech,1095,Medellin,Diego
5197,ACH02,Jinko,373,Medellin,Sonia
5283,ACH02,Jinko,1176,Manizales,Carlos
924,ACH01,Jinko,1225,Manizales,Sonia
8308,ACH02,Suntech,926,Medellin,Wilson
1899,ACH02,Risen,996,Cali,Jose
6712,ACH03,Risen,198,Cali,Jose
5291,ACH02,Suntech,391,Cali,Wilson
7391,ACH01,Risen,406,Medellin,Wilson
3520,ACH02,Jinko,1063,Medellin,Diego
3131,ACH01,Talesun,378,Manizales,Carlos
5085,ACH01,Jinko,1170,Manizales,Diego
7993,ACH02,Talesun,1189,Pereira,Diego
8617,ACH01,Suntech,1685,Cali,Wilson
4479,ACH02,Jinko,787,Manizales,Sonia
1882,ACH02,Suntech,978,Cali,Wilson
5242,ACH02,Jinko,601,Cali,Jose
2654,ACH02,Suntech,1483,Cali,Jose
7887,ACH01,Risen,1586,Cali,Jose
9510,ACH01,Suntech,1668,Medellin,Wilson
2925,ACH02,Talesun,138,Cali,Wilson
3578,ACH03,Suntech,1818,Pereira,Diego
6360,ACH03,Risen,1099,Cali,Diego
5810,ACH02,Talesun,908,Cali,Carlos
1331,ACH03,Talesun,704,Medellin,Carlos
3490,ACH02,Talesun,1417,Medellin,Sonia
2574,ACH02,Jinko,819,Medellin,Diego
2130,ACH02,Suntech,1092,Manizales,Jose
1828,ACH03,Jinko,1343,Cali,Diego
7687,ACH01,Talesun,1927,Bogota,Sonia
7966,ACH01,Jinko,1636,Bogota,Jose
5891,ACH01,Talesun,286,Manizales,Wilson
9620,ACH01,Risen,1608,Manizales,Diego
7580,ACH02,Suntech,1046,Pereira,Wilson
4856,ACH03,Risen,1334,Medellin,Sonia
1625,ACH03,Jinko,181,Bogota,Wilson
6223,ACH02,Suntech,686,Cali,Diego
6264,ACH02,Jinko,678,Cali,Wilson
3669,ACH03,Jinko,441,Cali,Wilson
6068,ACH02,Suntech,107,Pereira,Diego
7282,ACH01,Risen,1699,Cali,Sonia
5533,ACH03,Suntech,729,Bogota,Sonia
7090,ACH01,Suntech,794,Pereira,Wilson
1435,ACH01,Risen,341,Manizales,Jose
7878,ACH01,Talesun,923,Cali,Wilson
9710,ACH03,Jinko,271,Pereira,Carlos
876,ACH03,Jinko,257,Manizales,Wilson
1987,ACH03,Talesun,1547,Bogota,Sonia
3709,ACH01,Jinko,863,Medellin,Jose
3020,ACH03,Suntech,1889,Bogota,Carlos
8734,ACH01,Risen,899,Medellin,Wilson
7778,ACH01,Talesun,1208,Pereira,Sonia
7259,ACH01,Risen,1202,Pereira,Diego
9557,ACH02,Risen,1969,Cali,Carlos
6402,ACH03,Talesun,1325,Pereira,Diego
8344,ACH02,Risen,736,Medellin,Jose
6583,ACH02,Risen,1182,Bogota,Jose
3291,ACH01,Risen,508,Medellin,Jose
1913,ACH03,Risen,1804,Bogota,Jose
6926,ACH01,Jinko,1157,Medellin,Carlos
8805,ACH03,Suntech,1984,Cali,Jose
4286,ACH01,Jinko,1047,Medellin,Diego
3536,ACH01,Suntech,1887,Cali,Wilson
9049,ACH03,Talesun,1117,Cali,Jose
4347,ACH02,Risen,1992,Pereira,Jose
1703,ACH03,Talesun,346,Pereira,Sonia
1438,ACH01,Jinko,145,Pereira,Wilson
9384,ACH02,Jinko,1842,Pereira,Sonia
3003,ACH03,Suntech,1913,Medellin,Jose
2025,ACH03,Risen,1369,Pereira,Diego
7036,ACH02,Jinko,716,Cali,Diego
4548,ACH03,Talesun,1560,Cali,Diego
1101,ACH03,Risen,1605,Cali,Sonia
3288,ACH01,Talesun,1054,Medellin,Diego
1221,ACH02,Suntech,1485,Manizales,Wilson
3728,ACH01,Suntech,1678,Medellin,Sonia
1991,ACH03,Risen,119,Medellin,Sonia
8452,ACH01,Suntech,168,Cali,Jose
6216,ACH02,Suntech,1621,Pereira,Jose
5203,ACH02,Jinko,237,Bogota,Carlos
398,ACH03,Suntech,223,Manizales,Diego
3054,ACH01,Risen,1174,Cali,Carlos
9152,ACH02,Jinko,475,Cali,Carlos
9357,ACH03,Talesun,1972,Medellin,Carlos
6589,ACH01,Jinko,150,Cali,Wilson
8001,ACH03,Suntech,1963,Cali,Wilson
4283,ACH01,Talesun,896,Cali,Jose
6893,ACH03,Suntech,1938,Manizales,Sonia
5526,ACH02,Risen,458,Manizales,Sonia
6448,ACH03,Talesun,1369,Cali,Carlos
1216,ACH01,Suntech,539,Bogota,Sonia
6078,ACH01,Jinko,1443,Bogota,Sonia
9715,ACH03,Talesun,1655,Pereira,Sonia
3040,ACH02,Talesun,496,Manizales,Jose
1126,ACH03,Jinko,1777,Pereira,Diego
9927,ACH03,Jinko,279,Medellin,Sonia
3675,ACH03,Suntech,1993,Manizales,Carlos
5186,ACH01,Jinko,686,Pereira,Jose
2882,ACH01,Jinko,228,Cali,Jose
4960,ACH01,Talesun,1652,Pereira,Carlos
973,ACH03,Jinko,627,Manizales,Sonia
6320,ACH03,Jinko,1384,Pereira,Jose
9914,ACH01,Risen,486,Medellin,Diego
4969,ACH01,Suntech,1800,Cali,Diego
2105,ACH01,Talesun,1506,Medellin,Wilson
3753,ACH01,Risen,912,Medellin,Sonia
3299,ACH02,Jinko,228,Medellin,Wilson
7028,ACH03,Risen,1729,Bogota,Wilson
2591,ACH01,Risen,1956,Medellin,Jose
7329,ACH02,Suntech,1116,Cali,Carlos
5947,ACH03,Risen,1612,Manizales,Wilson
3945,ACH01,Jinko,1325,Manizales,Carlos
6904,ACH03,Talesun,276,Bogota,Carlos
1007,ACH01,Risen,1657,Medellin,Wilson
752,ACH02,Talesun,1601,Medellin,Wilson
8338,ACH03,Suntech,919,Cali,Sonia
1185,ACH02,Talesun,832,Manizales,Wilson
2531,ACH03,Risen,449,Pereira,Jose
7080,ACH01,Jinko,1626,Pereira,Sonia
6343,ACH03,Jinko,1073,Cali,Wilson
1413,ACH02,Talesun,1411,Bogota,Diego
7826,ACH01,Talesun,1424,Cali,Wilson
9627,ACH02,Talesun,1028,Manizales,Wilson
6049,ACH02,Risen,293,Pereira,Sonia
7764,ACH03,Jinko,1415,Manizales,Diego
9378,ACH01,Talesun,101,Bogota,Wilson
6525,ACH03,Risen,1775,Cali,Sonia
5388,ACH01,Jinko,1394,Cali,Wilson
3421,ACH03,Suntech,138,Bogota,Sonia
338,ACH03,Suntech,147,Medellin,Wilson
684,ACH02,Jinko,1121,Cali,Wilson
6643,ACH02,Jinko,801,Manizales,Jose
9357,ACH02,Suntech,862,Cali,Carlos
4613,ACH01,Talesun,1766,Pereira,Wilson
662,ACH03,Suntech,1831,Medellin,Jose
4787,ACH01,Talesun,1547,Bogota,Jose
1535,ACH02,Talesun,206,Bogota,Sonia
5987,ACH03,Suntech,1661,Bogota,Diego
324,ACH01,Talesun,476,Pereira,Carlos
2652,ACH01,Risen,1947,Cali,Diego
1786,ACH01,Risen,1594,Cali,Wilson
1813,ACH03,Jinko,837,Medellin,Diego
818,ACH02,Risen,1120,Medellin,Jose
7309,ACH02,Risen,1981,Cali,Carlos
7628,ACH03,Suntech,107,Manizales,Wilson
7276,ACH03,Talesun,1244,Pereira,Wilson
1825,ACH03,Jinko,1832,Cali,Carlos
8340,ACH03,Risen,836,Bogota,Carlos
9727,ACH01,Suntech,508,Bogota,Jose
9924,ACH01,Talesun,1484,Manizales,Diego
6954,ACH02,Talesun,1382,Manizales,Carlos
453,ACH02,Jinko,779,Cali,Carlos
7284,ACH03,Talesun,1718,Manizales,Carlos
1894,ACH03,Suntech,883,Medellin,Wilson
701,ACH02,Jinko,1204,Cali,Diego
5551,ACH01,Jinko,1544,Pereira,Wilson
2407,ACH02,Risen,554,Manizales,Wilson
7690,ACH03,Risen,1290,Pereira,Jose
7244,ACH01,Jinko,257,Manizales,Jose
9694,ACH03,Talesun,910,Manizales,Sonia
2316,ACH03,Jinko,118,Cali,Carlos
3082,ACH03,Talesun,1024,Cali,Diego
4967,ACH01,Suntech,1965,Cali,Jose
6693,ACH03,Talesun,1214,Bogota,Jose
3580,ACH02,Jinko,1812,Cali,Carlos
643,ACH03,Risen,350,Medellin,Sonia
7995,ACH01,Talesun,760,Bogota,Wilson
3077,ACH01,Risen,136,Pereira,Carlos
2587,ACH01,Suntech,1222,Manizales,Jose
4170,ACH02,Jinko,155,Cali,Wilson
4494,ACH01,Risen,377,Manizales,Sonia
9934,ACH02,Talesun,1187,Cali,Jose
3078,ACH01,Suntech,1062,Manizales,Jose
6140,ACH01,Talesun,753,Bogota,Jose
6817,ACH01,Suntech,1758,Bogota,Carlos
6253,ACH02,Suntech,1623,Cali,Jose
8473,ACH01,Suntech,1797,Manizales,Diego
20,ACH03,Suntech,777,Manizales,Carlos
9344,ACH01,Talesun,1374,Bogota,Diego
7838,ACH03,Suntech,1357,Pereira,Diego
1185,ACH03,Risen,1291,Manizales,Sonia
9526,ACH02,Suntech,798,Medellin,Diego
7318,ACH02,Talesun,1022,Manizales,Carlos
8093,ACH01,Risen,1918,Medellin,Carlos
3427,ACH03,Suntech,592,Cali,Carlos
9985,ACH02,Suntech,663,Pereira,Jose
1608,ACH02,Risen,1287,Pereira,Jose
9867,ACH02,Jinko,800,Bogota,Sonia
5920,ACH03,Talesun,1310,Bogota,Jose
6928,ACH02,Talesun,1283,Pereira,Carlos
4274,ACH01,Talesun,1948,Cali,Jose
4447,ACH01,Suntech,476,Bogota,Wilson
8254,ACH02,Jinko,758,Manizales,Jose
2648,ACH01,Suntech,798,Pereira,Diego
4365,ACH01,Talesun,684,Pereira,Carlos
589,ACH02,Jinko,348,Cali,Jose
1883,ACH03,Talesun,1604,Bogota,Wilson
1697,ACH02,Talesun,589,Medellin,Carlos
7328,ACH01,Talesun,1816,Medellin,Carlos
3003,ACH01,Jinko,693,Cali,Wilson
2113,ACH01,Risen,1496,Manizales,Wilson
4820,ACH01,Talesun,1752,Bogota,Diego
9289,ACH02,Risen,770,Pereira,Jose
4191,ACH03,Suntech,1792,Cali,Wilson
8087,ACH02,Talesun,503,Cali,Diego
5366,ACH03,Jinko,176,Pereira,Diego
2716,ACH03,Risen,462,Pereira,Jose
8202,ACH03,Suntech,1175,Bogota,Wilson
8145,ACH01,Talesun,784,Bogota,Jose
4264,ACH03,Jinko,128,Bogota,Jose
1353,ACH02,Talesun,1733,Pereira,Carlos
4009,ACH03,Risen,1862,Pereira,Diego
3616,ACH02,Risen,1146,Pereira,Sonia
5174,ACH03,Talesun,1549,Bogota,Carlos
1252,ACH03,Risen,298,Manizales,Sonia
7758,ACH01,Suntech,449,Cali,Wilson
6876,ACH03,Jinko,1968,Manizales,Diego
1113,ACH02,Talesun,206,Medellin,Carlos
4700,ACH02,Talesun,712,Bogota,Diego
5941,ACH01,Suntech,320,Cali,Sonia
1266,ACH01,Jinko,607,Cali,Jose
4536,ACH03,Jinko,1296,Medellin,Sonia
9100,ACH02,Risen,353,Bogota,Sonia
6334,ACH02,Suntech,862,Bogota,Carlos
3915,ACH03,Risen,422,Manizales,Wilson
3056,ACH02,Jinko,1806,Medellin,Sonia
3102,ACH03,Jinko,1376,Cali,Sonia
1053,ACH01,Risen,1262,Manizales,Wilson
8638,ACH01,Suntech,167,Pereira,Wilson
5229,ACH03,Suntech,974,Bogota,Wilson
7295,ACH03,Risen,880,Medellin,Diego
9062,ACH03,Talesun,1621,Pereira,Diego
2168,ACH03,Jinko,1926,Cali,Wilson
3756,ACH02,Risen,1889,Manizales,Diego
9616,ACH03,Jinko,309,Medellin,Jose
3522,ACH03,Talesun,547,Medellin,Carlos
9739,ACH03,Suntech,245,Manizales,Carlos
1945,ACH02,Suntech,271,Pereira,Sonia
2975,ACH01,Suntech,1231,Medellin,Jose
4151,ACH03,Talesun,1762,Medellin,Jose
2170,ACH03,Talesun,1522,Bogota,Sonia
9067,ACH01,Suntech,465,Bogota,Sonia
1987,ACH02,Jinko,1982,Cali,Wilson
144,ACH02,Risen,1342,Manizales,Carlos
7776,ACH01,Suntech,1689,Manizales,Wilson
2903,ACH01,Risen,363,Medellin,Jose
6082,ACH03,Jinko,476,Cali,Carlos
6417,ACH03,Suntech,834,Cali,Diego
185,ACH03,Suntech,391,Medellin,Diego
7856,ACH03,Risen,978,Cali,Jose
